total,Lookup_Value,co_benefit_type,LAD,EPC,Tenure,Typology,Fuel_Type,Gas_flag,Number_cars,Under_35,Over_65,Median_Income,Unemployment,Rurality,House_value,Fuel_consumption_total,Floor_area,Urban_trips,Total_vkm,Urban_vkm,Y2025_2029,Y2030_2034,Y2035_2039,Y2040_2044,Y2045_2050
"0.8743026256561279","S01008750","Noise","S12000036","4","1","1","1","1","0","0.26","0.34","29944.1844","0.02","1","292750","27297","81","326.68","11125.72","7374.44","0.03106057085096836","0.11199954152107239","0.21506954729557037","0.25595763325691223","0.26021528244018555"
"0.782889723777771","S01008750","Physical activity","S12000036","4","1","1","1","1","0","0.26","0.34","29944.1844","0.02","1","292750","27297","81","326.68","11125.72","7374.44","0.08211176097393036","0.13312865793704987","0.15727442502975464","0.17727234959602356","0.23310254514217377"
"-0.001027319929562509","S01008750","Road repairs","S12000036","4","1","1","1","1","0","0.26","0.34","29944.1844","0.02","1","292750","27297","81","326.68","11125.72","7374.44","-0.0000070199994297581725","-0.00006790000043110922","-0.000185800003237091","-0.000298400002066046","-0.00046820001443848014"
"-0.007267254404723644","S01008750","Road safety","S12000036","4","1","1","1","1","0","0.26","0.34","29944.1844","0.02","1","292750","27297","81","326.68","11125.72","7374.44","0.0020648438949137926","0.002394187031313777","-0.0002892640186473727","-0.0033919920679181814","-0.008045028895139694"
"0.44077128171920776","S01008751","Air quality","S12000036","4","1","1","1","1","0","0.36","0.24","24367.7928","0.1","1","271843","17280","60","284.07","10213.7","6769.92","0.011905204504728317","0.04046919569373131","0.08821645379066467","0.12752863764762878","0.1726517528295517"
"-0.012431164272129536","S01008751","Congestion","S12000036","4","1","1","1","1","0","0.36","0.24","24367.7928","0.1","1","271843","17280","60","284.07","10213.7","6769.92","0.005398116074502468","0.006440849043428898","-0.00017337803728878498","-0.007475999183952808","-0.016620753332972527"
"0.0079554608091712","S01008751","Dampness","S12000036","4","1","1","1","1","0","0.36","0.24","24367.7928","0.1","1","271843","17280","60","284.07","10213.7","6769.92","0.0002955824020318687","0.0006166580133140087","0.0017358389450237155","0.002277023158967495","0.003030358115211129"
"0.046681080013513565","S01008751","Diet change","S12000036","4","1","1","1","1","0","0.36","0.24","24367.7928","0.1","1","271843","17280","60","284.07","10213.7","6769.92","0.006607593037188053","0.010583924129605293","0.00990728847682476","0.009264426305890083","0.010317849926650524"
"0.06358589231967926","S01008751","Excess cold","S12000036","4","1","1","1","1","0","0.36","0.24","24367.7928","0.1","1","271843","17280","60","284.07","10213.7","6769.92","0.00021234300220385194","0.003513515926897526","0.012167943641543388","0.020281324163079262","0.02741076424717903"
"0.0000010042230087492499","S01008751","Excess heat","S12000036","4","1","1","1","1","0","0.36","0.24","24367.7928","0.1","1","271843","17280","60","284.07","10213.7","6769.92","-9.88000015134105e-10","2.916399743924103e-8","1.6324700879977172e-7","3.427999786254077e-7","4.700000033608376e-7"
